[2314, 883]
[2382, 1224]
[2383, 1224]
[2385, 1226]
[2387, 1226]
[2391, 1230]
[2391, 1231]
[2392, 1232]
[2392, 1233]
[2393, 1234]
[2393, 1235]
[2394, 1236]
[2394, 1240]
[2395, 1240]
[2396, 1241]
[2396, 1254]
[2397, 1255]
[2397, 1263]
[2398, 1263]
[2399, 1264]
[2400, 1264]
[2401, 1265]
[2404, 1265]
[2405, 1266]
[2407, 1266]
[2410, 1269]
[2428, 1269]
[2429, 1268]
[2430, 1268]
[2432, 1266]
[2435, 1266]
[2437, 1264]
[2438, 1264]
[2439, 1263]
[2440, 1263]
[2441, 1262]
[2441, 1260]
[2442, 1259]
[2447, 1259]
[2449, 1257]
[2450, 1257]
[2451, 1256]
[2452, 1256]
[2454, 1254]
[2456, 1254]
[2458, 1252]
[2459, 1252]
[2460, 1251]
[2461, 1251]
[2462, 1250]
[2463, 1250]
[2466, 1247]
[2467, 1247]
[2468, 1246]
[2469, 1246]
[2470, 1245]
[2471, 1245]
[2472, 1244]
[2473, 1244]
[2475, 1242]
[2476, 1242]
[2477, 1241]
[2478, 1241]
[2479, 1240]
[2480, 1240]
[2481, 1239]
[2482, 1239]
[2484, 1237]
[2485, 1237]
[2486, 1236]
[2487, 1236]
[2488, 1235]
[2489, 1235]
[2490, 1234]
[2491, 1234]
[2493, 1232]
[2494, 1232]
[2495, 1231]
[2496, 1231]
[2497, 1230]
[2498, 1230]
[2500, 1228]
[2501, 1228]
[2501, 1226]
[2502, 1225]
[2507, 1225]
[2509, 1223]
[2511, 1223]
[2511, 1199]
[2508, 1196]
[2508, 1195]
[2507, 1194]
[2507, 1193]
[2506, 1192]
[2506, 1189]
[2505, 1189]
[2503, 1187]
[2503, 1186]
[2502, 1185]
[2502, 1184]
[2501, 1183]
[2501, 1182]
[2500, 1181]
[2500, 1180]
[2498, 1178]
[2498, 1176]
[2497, 1176]
[2496, 1175]
[2496, 1174]
[2495, 1173]
[2495, 1172]
[2493, 1170]
[2493, 1168]
[2492, 1167]
[2492, 1166]
[2490, 1164]
[2490, 1163]
[2489, 1162]
[2489, 1160]
[2487, 1158]
[2487, 1156]
[2486, 1156]
[2485, 1155]
[2485, 1154]
[2484, 1153]
[2484, 1152]
[2483, 1151]
[2483, 1149]
[2482, 1148]
[2482, 1147]
[2480, 1147]
[2479, 1146]
[2479, 1141]
[2478, 1141]
[2477, 1140]
[2477, 1139]
[2476, 1138]
[2476, 1136]
[2475, 1136]
[2474, 1135]
[2474, 1134]
[2473, 1133]
[2473, 1132]
[2472, 1131]
[2472, 1130]
[2471, 1129]
[2471, 1128]
[2470, 1127]
[2470, 1126]
[2468, 1124]
[2468, 1123]
[2467, 1122]
[2467, 1121]
[2466, 1120]
[2466, 1119]
[2465, 1118]
[2465, 1117]
[2463, 1115]
[2463, 1113]
[2461, 1111]
[2461, 1110]
[2459, 1108]
[2459, 1107]
[2458, 1106]
[2458, 1103]
[2455, 1100]
[2455, 1099]
[2453, 1097]
[2453, 1096]
[2452, 1095]
[2452, 1094]
[2451, 1093]
[2451, 1092]
[2450, 1091]
[2450, 1090]
[2449, 1089]
[2449, 1088]
[2447, 1086]
[2447, 1083]
[2446, 1082]
[2445, 1082]
[2444, 1081]
[2444, 1078]
[2443, 1077]
[2443, 1076]
[2442, 1076]
[2441, 1075]
[2441, 1074]
[2440, 1073]
[2440, 1070]
[2439, 1069]
[2439, 1068]
[2438, 1068]
[2436, 1066]
[2436, 1064]
[2435, 1063]
[2435, 1062]
[2434, 1061]
[2434, 1060]
[2433, 1059]
[2432, 1059]
[2431, 1058]
[2431, 1053]
[2430, 1053]
[2427, 1050]
[2427, 1049]
[2426, 1048]
[2426, 1046]
[2425, 1045]
[2425, 1044]
[2424, 1043]
[2423, 1043]
[2422, 1042]
[2422, 1040]
[2420, 1038]
[2420, 1037]
[2419, 1036]
[2419, 1035]
[2418, 1034]
[2418, 1033]
[2417, 1032]
[2417, 1031]
[2415, 1029]
[2415, 1026]
[2414, 1025]
[2414, 1024]
[2413, 1024]
[2412, 1023]
[2412, 1020]
[2411, 1019]
[2411, 1017]
[2410, 1016]
[2410, 1014]
[2409, 1013]
[2408, 1013]
[2407, 1012]
[2407, 1011]
[2406, 1010]
[2406, 1008]
[2404, 1008]
[2403, 1007]
[2403, 1005]
[2402, 1004]
[2402, 1001]
[2400, 1001]
[2399, 1000]
[2399, 997]
[2398, 997]
[2396, 995]
[2396, 992]
[2395, 992]
[2394, 991]
[2394, 988]
[2393, 987]
[2393, 986]
[2392, 985]
[2392, 984]
[2390, 982]
[2390, 980]
[2387, 977]
[2387, 975]
[2386, 974]
[2386, 973]
[2385, 972]
[2384, 972]
[2383, 971]
[2383, 969]
[2382, 969]
[2381, 968]
[2381, 965]
[2380, 964]
[2380, 963]
[2379, 962]
[2378, 962]
[2375, 959]
[2375, 956]
[2374, 955]
[2374, 953]
[2373, 953]
[2372, 952]
[2372, 949]
[2369, 946]
[2369, 945]
[2368, 944]
[2367, 944]
[2366, 943]
[2366, 941]
[2364, 939]
[2364, 938]
[2363, 937]
[2363, 936]
[2361, 934]
[2361, 933]
[2360, 932]
[2360, 930]
[2359, 929]
[2359, 928]
[2358, 927]
[2358, 925]
[2357, 924]
[2357, 923]
[2356, 923]
[2355, 922]
[2355, 918]
[2353, 918]
[2352, 917]
[2352, 916]
[2351, 915]
[2351, 912]
[2350, 912]
[2349, 911]
[2349, 909]
[2347, 907]
[2347, 906]
[2346, 905]
[2346, 904]
[2345, 904]
[2344, 903]
[2344, 902]
[2343, 901]
[2343, 900]
[2341, 898]
[2341, 896]
[2339, 894]
[2339, 893]
[2338, 892]
[2338, 891]
[2337, 890]
[2336, 890]
[2335, 889]
[2335, 886]
[2334, 886]
[2333, 885]
[2333, 884]
[2332, 883]
